task_seed,task_id,acid_type,difficulty,direction,pka_family,true_pair_count,true_concentration_m,initial_volume_ml,initial_ph,target_ph,true_success,strict_success,severe_failure,measured_success,false_stop,steps,overshoots,final_abs_error,total_volume_ml,acid_added_ml,base_added_ml,final_true_ph,final_measured_ph,stop_reason,suite,method,training_seed
510001,662,diprotic,near,acid,separated,2,0.09169140646701825,8.309060712232267,4.075,3.687,1,0,0,1,0,3,1,0.07428900171015185,4.54,2.81,1.73,3.612710998289848,3.61,measured_success,nominal_locked,teacher,0
510001,663,monoprotic,medium,base,single,1,0.14570952559365608,14.47686065779148,2.75,4.198,1,1,0,1,0,4,1,0.0052226449810621745,6.62,0.28,6.34,4.203222644981063,4.2,measured_success,nominal_locked,teacher,0
510001,664,monoprotic,medium,base,single,1,0.09696458994879596,10.505572743923008,7.863,8.818,1,0,0,1,0,2,1,0.06126814708700401,5.17,0.0,5.17,8.879268147087004,8.88,measured_success,nominal_locked,teacher,0
510001,665,triprotic,near,acid,separated,3,0.048375685895062526,8.405138090188537,6.439,6.027,1,0,0,1,0,2,2,0.05664240237074036,2.88,1.92,0.96,6.0836424023707405,6.08,measured_success,nominal_locked,teacher,0
510001,666,triprotic,medium,base,separated,3,0.07286940445630631,9.351914400336007,4.066,5.574,1,1,0,1,0,5,0,0.03957376579943528,7.0,0.0,7.0,5.534426234200565,5.53,measured_success,nominal_locked,teacher,0
510001,667,monoprotic,near,base,single,1,0.03287725434463933,15.282232566137555,2.91,3.524,1,1,0,1,0,4,4,0.014932520672031657,3.07,1.02,2.05,3.5090674793279684,3.51,measured_success,nominal_locked,teacher,0
510001,668,triprotic,medium,base,separated,3,0.04111947423319132,9.224434975179989,6.695,7.622,1,1,0,1,0,2,1,0.0373197528337883,3.5700000000000003,0.76,2.81,7.659319752833788,7.66,measured_success,nominal_locked,teacher,0
510001,669,triprotic,far,acid,separated,3,0.12668344417005317,12.694408160878531,6.43,3.275,1,0,0,1,0,10,0,0.09311193473569057,22.63,22.63,0.0,3.3681119347356905,3.37,measured_success,nominal_locked,teacher,0
510001,670,diprotic,medium,acid,separated,2,0.11248747881918318,8.09631656491624,5.493,4.522,1,1,0,1,0,4,1,0.03555867412143243,6.25,4.53,1.72,4.486441325878568,4.49,measured_success,nominal_locked,teacher,0
510001,671,monoprotic,medium,acid,single,1,0.1508106955709338,12.56837060481816,6.905,4.955,1,0,0,1,0,8,4,0.08255655921277238,10.989999999999998,9.129999999999999,1.86,5.0375565592127725,5.04,measured_success,nominal_locked,teacher,0
510001,672,monoprotic,near,acid,single,1,0.04232648805488865,8.675984408974031,3.576,2.981,1,1,0,1,0,2,1,0.007532311496561306,3.06,2.19,0.87,2.9734676885034386,2.97,measured_success,nominal_locked,teacher,0
510001,673,triprotic,medium,base,separated,3,0.061007270173507065,9.642409232495497,5.607,6.807,1,1,0,1,0,2,1,0.016312172754707532,3.72,0.0,3.72,6.823312172754708,6.82,measured_success,nominal_locked,teacher,0
510001,674,monoprotic,near,base,single,1,0.060213243685555445,13.232285924851045,5.923,6.559,0,0,0,1,1,10,6,0.10127824071207758,8.5,4.140000000000001,4.36,6.457721759287923,6.46,measured_success,nominal_locked,teacher,0
510001,675,triprotic,medium,base,separated,3,0.1530929648451658,13.982394588050044,4.786,5.9,1,0,0,1,0,12,0,0.07918166600373233,13.249999999999998,0.0,13.249999999999998,5.820818333996268,5.82,measured_success,nominal_locked,teacher,0
510001,676,monoprotic,medium,base,single,1,0.04816050504563326,10.785111434165632,2.39,3.397,1,1,0,1,0,2,0,0.04990641781123761,2.98,0.0,2.98,3.347093582188762,3.35,measured_success,nominal_locked,teacher,0
510001,677,monoprotic,far,base,single,1,0.03787975682312581,11.937455417816443,7.131,9.89,1,1,0,1,0,13,7,0.03007560358076944,15.559999999999999,6.35,9.209999999999999,9.92007560358077,9.92,measured_success,nominal_locked,teacher,0
510001,678,diprotic,medium,base,separated,2,0.032651820555281395,8.808361464800388,2.232,3.135,1,1,0,1,0,3,2,0.013379892808697669,3.73,0.92,2.81,3.121620107191302,3.12,measured_success,nominal_locked,teacher,0
510001,679,diprotic,near,base,separated,2,0.06023556750757367,14.434717691555422,2.963,3.171,1,1,0,1,0,1,0,0.015588067059276955,0.57,0.0,0.57,3.155411932940723,3.16,measured_success,nominal_locked,teacher,0
510001,680,monoprotic,medium,acid,single,1,0.05981187243985016,13.857755299038077,4.837,3.351,1,1,0,1,0,2,1,0.011881767991414272,5.67,5.67,0.0,3.3391182320085857,3.34,measured_success,nominal_locked,teacher,0
510001,681,diprotic,near,base,separated,2,0.09849751168707592,11.185123706016562,4.505,4.808,1,0,0,1,0,4,0,0.08843316231368092,2.17,0.0,2.17,4.719566837686319,4.72,measured_success,nominal_locked,teacher,0
510001,682,monoprotic,medium,base,single,1,0.04311710109481807,12.951598390171242,7.968,8.702,1,1,0,1,0,4,1,0.036310057031014864,5.67,1.6800000000000002,3.99,8.738310057031015,8.74,measured_success,nominal_locked,teacher,0
510001,683,triprotic,medium,acid,separated,3,0.06084825687010886,13.468517017939938,3.76,2.985,1,0,0,1,0,3,1,0.06292642990998276,4.81,4.14,0.67,2.922073570090017,2.92,measured_success,nominal_locked,teacher,0
510001,684,triprotic,near,acid,separated,3,0.0508305115882361,15.199522996458013,1.927,1.714,1,1,0,1,0,1,0,0.028364254181904247,2.16,2.16,0.0,1.7423642541819042,1.74,measured_success,nominal_locked,teacher,0
510001,685,monoprotic,near,acid,single,1,0.03244017729116024,12.44789321638024,4.95,4.341,1,0,0,1,0,2,1,0.08506799268366994,2.39,1.6,0.79,4.25593200731633,4.26,measured_success,nominal_locked,teacher,0
510001,686,diprotic,medium,acid,separated,2,0.11118224403934956,10.858765831919667,6.319,5.246,1,0,0,1,0,3,0,0.0921797336471144,6.0200000000000005,6.0200000000000005,0.0,5.338179733647115,5.34,measured_success,nominal_locked,teacher,0
510001,687,monoprotic,near,acid,single,1,0.030560910233604865,9.252515065430583,6.729,6.439,1,1,0,1,0,4,3,0.01573006330758453,1.72,0.96,0.76,6.4232699366924155,6.42,measured_success,nominal_locked,teacher,0
510001,688,monoprotic,far,base,single,1,0.03474687716706712,13.734972319424301,6.144,9.361,0,0,0,0,0,50,44,0.21848721031606644,20.499999999999993,9.289999999999997,11.209999999999996,9.142512789683934,9.14,max_steps,nominal_locked,teacher,0
510001,689,monoprotic,near,base,single,1,0.03380389533271759,9.010188390424586,3.29,3.77,1,1,0,1,0,2,2,0.036126318138391955,1.87,0.62,1.25,3.733873681861608,3.73,measured_success,nominal_locked,teacher,0
510001,690,monoprotic,medium,base,single,1,0.033738134206359176,14.788413304110772,2.614,4.409,1,1,0,1,0,7,4,0.012913739162294213,9.950000000000001,3.1799999999999997,6.770000000000001,4.396086260837706,4.4,measured_success,nominal_locked,teacher,0
510001,691,triprotic,medium,acid,separated,3,0.10748397066724258,10.546715088238042,4.464,2.838,1,0,0,1,0,9,0,0.06967760373470622,12.8,12.8,0.0,2.9076776037347063,2.91,measured_success,nominal_locked,teacher,0
510001,692,triprotic,far,base,separated,3,0.06009191360632124,12.781213168604873,3.313,6.383,1,0,0,1,0,9,6,0.06357897220000996,16.229999999999997,3.04,13.189999999999998,6.31942102779999,6.32,measured_success,nominal_locked,teacher,0
510001,693,diprotic,far,base,separated,2,0.08300244501455958,8.910437614652436,5.752,7.865,1,1,0,1,0,9,8,0.04064219402042646,10.049999999999999,3.3599999999999994,6.6899999999999995,7.824357805979574,7.82,measured_success,nominal_locked,teacher,0
510001,694,diprotic,far,base,separated,2,0.06549298700482516,14.97016685630458,1.737,3.905,1,0,0,1,0,6,0,0.06344339696404377,11.7,0.0,11.7,3.841556603035956,3.84,measured_success,nominal_locked,teacher,0
510001,695,monoprotic,medium,acid,single,1,0.13611457704089291,15.842308890874918,7.97,7.04,1,0,0,1,0,8,0,0.0695670543671012,9.129999999999999,9.129999999999999,0.0,7.109567054367101,7.11,measured_success,nominal_locked,teacher,0
510001,696,diprotic,far,acid,separated,2,0.09668758412998074,9.05715016212664,4.922,1.837,1,0,0,1,0,5,0,0.08740377890811257,16.83,16.83,0.0,1.9244037789081125,1.92,measured_success,nominal_locked,teacher,0
510001,697,triprotic,medium,acid,separated,3,0.08300753306279493,11.961350422530966,7.308,5.454,1,0,0,1,0,4,0,0.07007229803796822,7.93,7.93,0.0,5.524072298037968,5.52,measured_success,nominal_locked,teacher,0
510001,698,monoprotic,medium,base,single,1,0.12304971908746873,14.725069841260865,2.569,4.01,1,0,0,1,0,8,0,0.08137803571364266,11.990000000000002,0.0,11.990000000000002,3.928621964286357,3.93,measured_success,nominal_locked,teacher,0
510001,699,monoprotic,far,base,single,1,0.12697883941832078,9.287694550885917,5.135,8.95,0,0,1,0,0,50,47,0.5723333266646158,19.429999999999993,9.089999999999998,10.339999999999995,9.522333326664615,9.52,max_steps,nominal_locked,teacher,0
510001,700,monoprotic,medium,base,single,1,0.1648285263661695,14.946255365229298,3.628,4.893,1,1,0,1,0,10,6,0.04384590703218105,8.700000000000001,3.73,4.970000000000001,4.849154092967819,4.85,measured_success,nominal_locked,teacher,0
510001,701,monoprotic,near,acid,single,1,0.07334783509722163,9.712619929401669,7.637,7.029,1,1,0,1,0,1,1,0.04560853789438646,1.6,1.6,0.0,6.9833914621056135,6.98,measured_success,nominal_locked,teacher,0
510001,702,triprotic,near,acid,separated,3,0.032489255783013614,9.013934717604378,4.566,4.339,1,1,0,1,0,4,3,0.011885205696883006,2.2800000000000002,1.29,0.99,4.327114794303117,4.33,measured_success,nominal_locked,teacher,0
510001,703,monoprotic,near,acid,single,1,0.04185431175743641,9.259187984058041,7.898,7.413,1,1,0,1,0,2,1,0.004637213251021066,1.7,1.29,0.41,7.408362786748979,7.41,measured_success,nominal_locked,teacher,0
510001,704,triprotic,medium,acid,separated,3,0.040014223502170626,11.693527729607144,3.248,1.568,1,0,0,1,0,4,0,0.06169195994779342,8.450000000000001,8.450000000000001,0.0,1.6296919599477935,1.63,measured_success,nominal_locked,teacher,0
510001,705,triprotic,near,base,separated,3,0.0480649318255407,14.39962849837923,2.883,3.247,1,1,0,1,0,2,1,0.014620764377915485,1.7,0.0,1.7,3.2616207643779154,3.26,measured_success,nominal_locked,teacher,0
510001,706,monoprotic,medium,acid,single,1,0.11534412448970505,11.149628058737719,4.179,3.055,1,1,0,1,0,3,1,0.0030786021638395944,7.11,7.11,0.0,3.0519213978361606,3.05,measured_success,nominal_locked,teacher,0
510001,707,monoprotic,far,acid,single,1,0.1733829133576258,15.701518572995827,7.646,3.924,1,1,0,1,0,14,9,0.016053209177702588,17.61,10.530000000000001,7.08,3.9079467908222973,3.91,measured_success,nominal_locked,teacher,0
510001,708,monoprotic,near,base,single,1,0.03275564136492494,15.161928127421607,3.505,4.187,1,0,0,1,0,3,3,0.09197892649898964,3.12,0.89,2.23,4.27897892649899,4.28,measured_success,nominal_locked,teacher,0
510001,709,triprotic,near,base,separated,3,0.06734177133559872,9.50093089775438,2.795,3.153,1,1,0,1,0,2,0,0.0382626883103403,1.31,0.0,1.31,3.1147373116896597,3.11,measured_success,nominal_locked,teacher,0
510001,710,monoprotic,near,base,single,1,0.09138423970378708,12.061111095075505,7.948,8.164,1,0,0,1,0,3,1,0.056782972123420095,3.17,0.76,2.41,8.22078297212342,8.22,measured_success,nominal_locked,teacher,0
510001,711,monoprotic,near,acid,single,1,0.07272567773151799,11.32542050402582,6.036,5.682,1,0,0,1,0,2,0,0.059406992188369756,1.3199999999999998,1.3199999999999998,0.0,5.74140699218837,5.74,measured_success,nominal_locked,teacher,0
510001,712,triprotic,medium,acid,separated,3,0.05349912291666799,13.38388700525274,5.534,3.884,1,0,0,1,0,4,0,0.05368092934091129,7.09,7.09,0.0,3.937680929340911,3.94,measured_success,nominal_locked,teacher,0
510001,713,triprotic,near,base,separated,3,0.06913479337704193,10.041549268086516,6.257,6.54,1,1,0,1,0,1,0,0.021920450656415902,0.73,0.0,0.73,6.518079549343584,6.52,measured_success,nominal_locked,teacher,0
510001,714,diprotic,medium,base,separated,2,0.15245884293326623,15.112261546582818,4.466,5.963,1,0,0,1,0,15,0,0.09581736776071903,22.089999999999996,0.0,22.089999999999996,5.867182632239281,5.87,measured_success,nominal_locked,teacher,0
510001,715,diprotic,far,base,overlapping,2,0.035667765989300236,14.247290935819956,5.324,7.43,1,1,0,1,0,15,9,0.02204369907006054,18.46,8.159999999999998,10.3,7.45204369907006,7.45,measured_success,nominal_locked,teacher,0
510001,716,monoprotic,far,base,single,1,0.04276891186368808,8.325670236768481,2.967,6.902,0,0,1,0,0,50,44,1.7303858609997738,22.69999999999999,10.839999999999995,11.859999999999994,5.171614139000226,5.17,max_steps,nominal_locked,teacher,0
510001,717,triprotic,far,base,separated,3,0.0862831497468547,13.335355071899006,3.245,5.487,1,0,0,1,0,6,0,0.06388716961276764,18.62,0.0,18.62,5.4231128303872325,5.42,measured_success,nominal_locked,teacher,0
510001,718,monoprotic,medium,acid,single,1,0.1446149849921675,15.111479277999006,5.903,4.079,1,0,0,1,0,12,8,0.07705277979951664,13.02,7.45,5.569999999999999,4.156052779799516,4.16,measured_success,nominal_locked,teacher,0
510001,719,triprotic,medium,base,separated,3,0.097061666670387,15.697643508436038,2.725,3.959,1,0,0,1,0,8,0,0.07964610654946513,10.540000000000001,0.0,10.540000000000001,3.879353893450535,3.88,measured_success,nominal_locked,teacher,0
510001,720,triprotic,medium,acid,separated,3,0.1400337044162521,15.0786549083343,6.851,6.116,1,0,0,1,0,6,0,0.09065370986561305,4.840000000000001,4.840000000000001,0.0,6.206653709865613,6.21,measured_success,nominal_locked,teacher,0
510001,721,monoprotic,medium,base,single,1,0.050671697737999,9.188189558864599,5.885,6.75,1,1,0,1,0,2,2,0.03276370226472558,6.1899999999999995,2.06,4.13,6.717236297735274,6.72,measured_success,nominal_locked,teacher,0
510001,722,monoprotic,medium,acid,single,1,0.055061257022062764,8.532886837055177,3.54,2.741,1,1,0,1,0,3,1,0.02135125198783472,3.99,3.06,0.9299999999999999,2.7196487480121654,2.72,measured_success,nominal_locked,teacher,0
510001,723,diprotic,far,base,separated,2,0.031467603032765294,11.917776045495076,5.651,7.841,1,1,0,1,0,10,6,0.049282190596062314,18.86,8.31,10.55,7.791717809403938,7.79,measured_success,nominal_locked,teacher,0
510001,724,triprotic,medium,acid,overlapping,3,0.0918914643900668,13.899594729356629,3.556,2.688,1,0,0,1,0,6,0,0.07097021527942049,12.669999999999998,12.669999999999998,0.0,2.7589702152794207,2.76,measured_success,nominal_locked,teacher,0
510001,725,triprotic,medium,acid,separated,3,0.06002879540779327,11.668154952728095,3.396,2.628,1,1,0,1,0,1,1,0.046635910003251624,3.53,3.53,0.0,2.5813640899967485,2.58,measured_success,nominal_locked,teacher,0
510001,726,diprotic,near,acid,separated,2,0.053552036850900354,13.045920190521668,3.363,2.825,1,1,0,1,0,3,3,0.013073865023485176,3.07,2.26,0.81,2.811926134976515,2.81,measured_success,nominal_locked,teacher,0
510001,727,monoprotic,far,base,single,1,0.11670738281958394,9.509637567116988,4.7,8.479,0,0,0,0,0,50,45,0.3648415636917832,17.279999999999987,4.0799999999999965,13.199999999999992,8.843841563691782,8.84,max_steps,nominal_locked,teacher,0
510001,728,diprotic,far,acid,overlapping,2,0.049818856246741365,14.839796367223306,5.227,2.785,1,0,0,1,0,5,2,0.08967785541533413,14.12,13.719999999999999,0.4,2.8746778554153343,2.87,measured_success,nominal_locked,teacher,0
510001,729,monoprotic,near,acid,single,1,0.1317449944297893,8.375977886723469,5.968,5.651,1,1,0,1,0,1,0,0.015619544861456447,0.85,0.85,0.0,5.666619544861456,5.67,measured_success,nominal_locked,teacher,0
510001,730,monoprotic,medium,base,single,1,0.09256456032940963,13.074699395758214,5.286,6.327,1,0,0,1,0,3,1,0.05322826644728984,7.23,0.24,6.99,6.38022826644729,6.38,measured_success,nominal_locked,teacher,0
510001,731,diprotic,medium,acid,overlapping,2,0.08576154080912848,14.573495441866283,4.304,3.05,1,1,0,1,0,4,1,0.015511219215062155,10.65,10.65,0.0,3.0344887807849377,3.03,measured_success,nominal_locked,teacher,0
510001,732,monoprotic,medium,acid,single,1,0.11041254755770011,15.052282974112982,6.736,5.705,1,0,0,1,0,7,0,0.0628036616575045,8.32,8.32,0.0,5.767803661657505,5.77,measured_success,nominal_locked,teacher,0
510001,733,triprotic,near,base,separated,3,0.0468685184430251,14.80928016722395,2.378,2.925,1,0,0,1,0,3,0,0.050271450810073226,2.32,0.0,2.32,2.8747285491899266,2.87,measured_success,nominal_locked,teacher,0
510001,734,diprotic,medium,acid,separated,2,0.11756857234932327,9.07595739959315,3.787,2.053,1,0,0,1,0,2,0,0.07675161458482016,6.9399999999999995,6.9399999999999995,0.0,2.12975161458482,2.13,measured_success,nominal_locked,teacher,0
510001,735,diprotic,medium,acid,separated,2,0.07575748629614971,11.994006689282195,5.94,4.891,1,0,0,1,0,1,1,0.07149632896838298,4.91,4.91,0.0,4.819503671031617,4.82,measured_success,nominal_locked,teacher,0
510001,736,monoprotic,medium,base,single,1,0.055488000105441186,13.075507333706922,8.606,9.727,1,0,0,1,0,5,3,0.05863177101577932,10.46,4.95,5.51,9.78563177101578,9.79,measured_success,nominal_locked,teacher,0
510001,737,triprotic,medium,base,separated,3,0.035268121030345906,14.081410817473852,4.069,5.58,1,1,0,1,0,3,2,0.030538627575738886,5.78,1.46,4.32,5.549461372424261,5.55,measured_success,nominal_locked,teacher,0
510001,738,diprotic,medium,acid,separated,2,0.09319517035862485,14.624391169614373,3.058,1.905,1,1,0,1,0,5,0,0.026920516910686976,11.35,11.35,0.0,1.931920516910687,1.93,measured_success,nominal_locked,teacher,0
510001,739,diprotic,near,base,separated,2,0.131615394115881,12.315334178853147,4.292,4.829,0,0,0,1,1,6,0,0.10046098353689548,4.69,0.0,4.69,4.728539016463104,4.73,measured_success,nominal_locked,teacher,0
510001,740,diprotic,medium,base,separated,2,0.04752713258770184,12.005225035413698,4.812,5.734,1,0,0,1,0,1,1,0.06518372966333175,3.1,0.0,3.1,5.799183729663332,5.8,measured_success,nominal_locked,teacher,0
510001,741,diprotic,near,acid,separated,2,0.0336830971436263,11.069800763536115,4.791,4.229,1,1,0,1,0,4,4,0.002372089787360032,3.33,2.22,1.11,4.23137208978736,4.23,measured_success,nominal_locked,teacher,0
510001,742,diprotic,medium,acid,separated,2,0.039071239958368566,9.59544129618132,4.82,3.325,1,1,0,1,0,2,2,0.03203863914215521,5.7700000000000005,4.87,0.9,3.3570386391421554,3.36,measured_success,nominal_locked,teacher,0
510001,743,monoprotic,near,acid,single,1,0.030814823255340153,10.779021844732739,3.281,2.772,1,0,0,1,0,2,2,0.05149828168327408,2.62,1.75,0.87,2.823498281683274,2.82,measured_success,nominal_locked,teacher,0
510001,744,triprotic,medium,base,separated,3,0.061247257570074966,10.52243711617022,2.046,3.922,1,0,0,1,0,5,0,0.06083305418761631,9.25,0.0,9.25,3.861166945812384,3.86,measured_success,nominal_locked,teacher,0
510001,745,diprotic,near,acid,separated,2,0.07065270956406003,10.13653833830337,2.611,2.366,1,1,0,1,0,2,2,0.01235352187907024,1.24,0.83,0.41,2.3783535218790703,2.38,measured_success,nominal_locked,teacher,0
510001,746,monoprotic,medium,acid,single,1,0.11332215091999616,8.815655224555519,4.376,2.823,1,1,0,1,0,3,2,0.018072110442156397,6.11,5.28,0.83,2.8410721104421564,2.84,measured_success,nominal_locked,teacher,0
510001,747,monoprotic,near,acid,single,1,0.14781303627796918,12.182858968735392,4.899,4.38,1,0,0,1,0,2,0,0.07698341673528031,4.45,4.45,0.0,4.45698341673528,4.46,measured_success,nominal_locked,teacher,0
510001,748,monoprotic,near,acid,single,1,0.11746731356049712,13.171557633712354,2.372,2.012,1,0,0,1,0,1,0,0.0722156259179827,2.1,2.1,0.0,2.0842156259179827,2.08,measured_success,nominal_locked,teacher,0
